timestamp,EnvH,EnvT,InH,InT,IrA1,IrO1,IrA2,IrO2
2025-06-24 16:10:56.51,33.23,28.94,36.85,29.52,,,30.55,58.29
2025-06-24 16:10:57.70,33.25,28.92,36.87,29.54,,,30.57,58.27
2025-06-24 16:10:58.88,33.25,28.94,36.81,29.54,,,30.59,59.93
2025-06-24 16:11:00.08,33.24,28.92,36.78,29.57,,,30.63,59.43
2025-06-24 16:11:01.27,33.25,28.94,36.76,29.59,,,30.63,60.23
2025-06-24 16:11:02.52,33.24,28.94,36.73,29.57,,,30.63,60.91
2025-06-24 16:11:03.71,33.25,28.97,36.73,29.54,,,30.65,61.21
2025-06-24 16:11:04.89,33.24,28.94,36.91,29.61,,,30.67,61.55
2025-06-24 16:11:06.08,33.23,28.94,37.05,29.63,,,30.65,61.05
2025-06-24 16:11:07.27,33.23,28.97,37.34,29.65,,,30.67,61.41
2025-06-24 16:11:08.61,33.22,28.92,37.49,29.67,,,30.73,63.11
2025-06-24 16:11:09.80,33.21,28.94,37.4,29.69,,,30.79,62.09
2025-06-24 16:11:10.99,33.19,28.94,37.21,29.72,,,30.79,62.17
2025-06-24 16:11:12.17,33.18,28.97,37.07,29.74,,,30.81,61.57
2025-06-24 16:11:13.36,33.18,28.94,36.93,29.74,,,30.85,61.83
2025-06-24 16:11:14.60,33.22,28.94,36.83,29.76,,,30.81,61.93
2025-06-24 16:11:15.79,33.3,28.94,36.8,29.72,,,30.85,62.39
2025-06-24 16:11:16.98,33.29,28.94,36.79,29.74,,,30.85,64.01
2025-06-24 16:11:18.17,33.26,28.94,36.73,29.74,,,30.89,64.33
2025-06-24 16:11:19.42,33.24,28.97,36.69,29.74,,,30.91,63.27
2025-06-24 16:11:20.65,33.22,28.97,36.67,29.78,,,30.89,63.21
2025-06-24 16:11:21.84,33.22,28.97,36.65,29.74,,,30.89,63.71
2025-06-24 16:11:23.03,33.25,28.97,36.64,29.76,,,30.91,63.93
2025-06-24 16:11:24.21,33.26,28.97,36.65,29.78,,,30.93,65.43
2025-06-24 16:11:25.40,33.24,28.97,36.75,29.78,,,30.91,65.45
2025-06-24 16:11:26.65,33.25,28.97,37.11,29.82,,,30.93,66.29
2025-06-24 16:11:27.84,33.26,28.97,37.2,29.84,,,30.91,66.25
2025-06-24 16:11:29.02,33.27,28.94,37.17,29.86,,,30.95,67.09
2025-06-24 16:11:30.22,33.27,28.97,37.05,29.88,,,30.95,67.25, cotton_starts
2025-06-24 16:11:31.41,33.27,28.99,36.93,29.86,,,30.99,67.75
2025-06-24 16:11:32.66,33.25,28.97,36.89,29.91,,,31.03,67.31
2025-06-24 16:11:33.85,33.25,28.97,36.85,29.88,,,30.99,66.53
2025-06-24 16:11:35.04,33.26,28.97,36.84,29.86,,,31.01,67.43
2025-06-24 16:11:36.23,33.28,28.94,36.85,29.88,,,31.03,68.41
2025-06-24 16:11:37.42,33.28,29.01,36.84,29.88,,,31.03,67.69
2025-06-24 16:11:38.67,33.26,28.97,36.71,29.93,,,31.07,69.39
2025-06-24 16:11:39.86,33.26,28.97,36.6,29.93,,,31.07,67.97
2025-06-24 16:11:41.10,33.26,28.94,36.56,29.93,,,31.07,68.45
2025-06-24 16:11:42.30,33.26,28.97,36.55,29.93,,,31.09,70.23
2025-06-24 16:11:43.48,33.26,28.97,36.51,29.88,,,31.13,68.99
2025-06-24 16:11:44.74,33.25,28.97,36.5,29.91,,,31.13,71.47
2025-06-24 16:11:45.94,33.26,28.97,36.48,29.93,,,31.13,71.11
2025-06-24 16:11:47.14,33.27,28.97,36.44,29.95,,,31.19,71.61
2025-06-24 16:11:48.38,33.32,28.97,36.43,29.97,,,31.23,72.75
2025-06-24 16:11:49.60,33.34,28.97,36.66,29.97,,,31.23,71.89
2025-06-24 16:11:50.86,33.35,28.99,36.71,29.99,,,31.27,72.75
2025-06-24 16:11:52.08,33.37,28.94,36.56,29.99,,,31.33,74.11
2025-06-24 16:11:53.27,33.39,28.99,36.62,30.01,,,31.35,74.49
2025-06-24 16:11:54.50,33.41,28.99,36.89,30.08,,,31.43,73.33
2025-06-24 16:11:55.69,33.39,28.99,37.1,30.1,,,31.47,73.21
2025-06-24 16:11:56.92,33.39,28.97,37.21,30.08,,,31.51,74.39
2025-06-24 16:11:58.11,33.38,28.97,36.99,30.12,,,31.51,75.85
2025-06-24 16:11:59.35,33.42,29.01,36.96,30.16,,,31.53,75.69
2025-06-24 16:12:00.54,33.44,28.97,36.8,30.18,,,31.57,75.15
2025-06-24 16:12:01.73,33.43,28.99,36.6,30.18,,,31.59,75.33
2025-06-24 16:12:02.98,33.39,28.99,36.36,30.18,,,31.65,75.37
2025-06-24 16:12:04.17,33.39,28.97,36.24,30.25,,,31.69,74.49
2025-06-24 16:12:05.37,33.39,28.97,36.41,30.25,,,31.75,76.03
2025-06-24 16:12:06.55,33.39,28.97,36.33,30.29,,,31.79,75.97
2025-06-24 16:12:07.75,33.37,28.97,36.19,30.31,,,31.85,75.41
2025-06-24 16:12:08.99,33.35,28.99,36.1,30.29,,,31.87,78.21
2025-06-24 16:12:10.18,33.34,29.01,36.01,30.33,,,31.93,75.61
2025-06-24 16:12:11.37,33.34,28.99,35.96,30.33,,,32.01,78.99
2025-06-24 16:12:12.56,33.33,28.99,35.89,30.38,,,31.99,78.79
2025-06-24 16:12:13.76,33.32,29.01,35.85,30.4,,,32.07,79.15
2025-06-24 16:12:15.00,33.31,28.99,35.82,30.4,,,32.13,80.77
2025-06-24 16:12:16.19,33.29,29.01,35.79,30.42,,,32.17,82.07
2025-06-24 16:12:17.40,33.3,29.01,35.81,30.42,,,32.21,79.99
2025-06-24 16:12:18.59,33.39,29.01,35.78,30.46,,,32.27,81.35
2025-06-24 16:12:19.78,33.43,29.01,35.75,30.5,,,32.33,80.57
2025-06-24 16:12:21.02,33.37,29.03,35.7,30.5,,,32.35,80.01
2025-06-24 16:12:22.21,33.32,29.01,35.66,30.52,,,32.41,78.53
2025-06-24 16:12:23.40,33.3,29.01,35.65,30.56,,,32.43,79.55
2025-06-24 16:12:24.59,33.29,29.03,35.6,30.54,,,32.51,80.47
2025-06-24 16:12:25.79,33.29,29.01,35.55,30.59,,,32.53,79.85
2025-06-24 16:12:27.04,33.32,29.03,35.52,30.61,,,32.61,80.77
2025-06-24 16:12:28.23,33.35,29.03,35.52,30.63,,,32.61,81.85
2025-06-24 16:12:29.49,33.39,29.01,35.52,30.63,,,32.63,80.75
2025-06-24 16:12:30.68,33.42,29.03,35.49,30.65,,,32.71,82.83
2025-06-24 16:12:31.88,33.44,29.05,35.42,30.69,,,32.77,82.33
2025-06-24 16:12:33.18,33.41,29.03,35.41,30.69,,,32.77,82.25
2025-06-24 16:12:34.38,33.37,29.03,35.44,30.71,,,32.83,81.95
2025-06-24 16:12:35.58,33.34,29.03,35.45,30.74,,,32.85,81.47
2025-06-24 16:12:36.79,33.34,29.03,35.41,30.78,,,32.87,84.11
2025-06-24 16:12:37.99,33.35,29.03,35.37,30.82,,,32.93,81.73
2025-06-24 16:12:39.23,33.36,29.05,35.3,30.82,,,32.97,82.91
2025-06-24 16:12:40.46,33.37,29.03,35.26,30.82,,,32.97,82.71
2025-06-24 16:12:41.66,33.39,29.05,35.22,30.82,,,32.97,84.59
2025-06-24 16:12:42.86,33.41,29.05,35.19,30.84,,,32.99,83.03
2025-06-24 16:12:44.05,33.41,29.01,35.2,30.84,,,33.03,84.33
2025-06-24 16:12:45.28,33.39,29.03,35.29,30.86,,,33.07,83.55
2025-06-24 16:12:46.47,33.37,29.03,35.47,30.88,,,33.11,87.15
2025-06-24 16:12:47.68,33.37,29.03,35.43,30.93,,,33.17,83.99
2025-06-24 16:12:48.88,33.37,29.03,35.26,30.95,,,33.19,85.93, cotton_ends
2025-06-24 16:12:50.09,33.38,29.03,35.12,30.97,,,33.21,85.21
2025-06-24 16:12:51.36,33.39,29.05,35.08,30.97,,,33.19,86.25
2025-06-24 16:12:52.61,33.39,29.03,35.07,30.95,,,33.19,85.03
2025-06-24 16:12:53.84,33.39,29.01,35.11,30.93,,,33.19,85.45
2025-06-24 16:12:55.09,33.39,29.03,35.35,30.95,,,33.19,87.19
2025-06-24 16:12:56.30,33.39,29.03,35.68,30.97,,,33.19,85.61
2025-06-24 16:12:57.55,33.39,29.03,35.48,30.97,,,33.21,87.27
2025-06-24 16:12:58.83,33.39,29.03,35.4,30.99,,,33.21,86.81, heat_end
2025-06-24 16:13:00.02,33.4,29.05,35.29,30.97,,,33.23,85.75
2025-06-24 16:13:01.25,33.41,29.03,35.44,30.97,,,33.23,86.91
2025-06-24 16:13:02.46,33.38,29.03,35.44,30.99,,,33.23,85.67
2025-06-24 16:13:03.79,33.37,29.03,35.26,31.01,,,33.25,85.37
2025-06-24 16:13:04.99,33.37,29.03,35.31,30.99,,,33.23,86.69
2025-06-24 16:13:06.19,33.39,29.05,35.94,31.01,,,33.23,84.99
2025-06-24 16:13:07.41,33.39,29.03,36.55,31.01,,,33.25,85.95
2025-06-24 16:13:08.62,33.38,29.03,36.33,31.03,,,33.29,83.61
2025-06-24 16:13:09.89,33.37,29.03,35.9,31.01,,,33.27,84.93
2025-06-24 16:13:11.09,33.37,29.03,35.65,30.99,,,33.33,82.67
2025-06-24 16:13:12.30,33.37,29.05,35.45,31.01,,,33.29,82.65
2025-06-24 16:13:13.50,33.36,29.03,35.3,31.01,,,33.35,82.49
2025-06-24 16:13:14.70,33.35,29.05,35.19,31.01,,,33.33,81.39
2025-06-24 16:13:15.96,33.36,29.03,35.15,30.99,,,33.33,82.29
2025-06-24 16:13:17.15,33.39,29.03,35.11,30.95,,,33.33,80.81
2025-06-24 16:13:18.36,33.4,29.03,35.11,30.95,,,33.33,81.21
2025-06-24 16:13:19.57,33.38,29.05,35.11,30.95,,,33.37,79.51
2025-06-24 16:13:20.79,33.38,29.03,35.1,30.9,,,33.37,79.59
2025-06-24 16:13:22.04,33.4,29.03,35.08,30.88,,,33.37,78.93
2025-06-24 16:13:23.33,33.42,29.03,35.1,30.88,,,33.37,79.33
2025-06-24 16:13:24.55,33.42,29.03,35.12,30.84,,,33.41,78.03
2025-06-24 16:13:25.75,33.42,29.03,35.17,30.84,,,33.35,78.17
2025-06-24 16:13:26.99,33.42,29.05,35.19,30.82,,,33.37,77.65
2025-06-24 16:13:28.24,33.41,29.05,35.21,30.82,,,33.33,76.01
2025-06-24 16:13:29.43,33.42,29.03,35.21,30.78,,,33.33,76.59
2025-06-24 16:13:30.63,33.44,29.05,35.29,30.76,,,33.29,75.43
2025-06-24 16:13:31.83,33.46,29.05,35.27,30.76,,,33.33,75.51
2025-06-24 16:13:33.05,33.46,29.03,35.28,30.76,,,33.33,75.07
2025-06-24 16:13:34.29,33.47,29.05,35.31,30.76,,,33.27,74.61
2025-06-24 16:13:35.50,33.49,29.05,35.34,30.74,,,33.29,74.91
2025-06-24 16:13:36.73,33.49,29.05,35.35,30.71,,,33.25,73.37
2025-06-24 16:13:37.94,33.51,29.05,35.37,30.69,,,33.27,73.69
2025-06-24 16:13:39.16,33.54,29.05,35.4,30.69,,,33.25,73.67
2025-06-24 16:13:40.43,33.56,29.05,35.53,30.65,,,33.23,72.15
2025-06-24 16:13:41.76,33.57,29.05,35.5,30.67,,,33.23,72.47
2025-06-24 16:13:42.97,33.58,29.05,35.51,30.65,,,33.23,72.59
2025-06-24 16:13:44.20,33.56,29.05,35.53,30.65,,,33.23,71.41
2025-06-24 16:13:45.44,33.51,29.05,35.63,30.65,,,33.23,71.73
2025-06-24 16:13:46.64,33.49,29.07,35.56,30.65,,,33.23,70.51
2025-06-24 16:13:47.85,33.51,29.05,35.53,30.63,,,33.19,71.17
2025-06-24 16:13:49.06,33.47,29.05,35.53,30.61,,,33.21,69.77
2025-06-24 16:13:50.26,33.51,29.07,35.57,30.59,,,33.17,70.11
2025-06-24 16:13:51.54,33.54,29.07,35.65,30.59,,,33.17,69.65
2025-06-24 16:13:52.75,33.54,29.07,35.66,30.59,,,33.19,69.53
2025-06-24 16:13:53.95,33.54,29.09,35.66,30.59,,,33.17,68.77
2025-06-24 16:13:55.17,33.55,29.07,35.67,30.54,,,33.17,68.81
2025-06-24 16:13:56.37,33.55,29.07,35.66,30.52,,,33.19,68.01
2025-06-24 16:13:57.63,33.57,29.07,35.71,30.52,,,33.15,67.81
2025-06-24 16:13:58.90,33.61,29.09,35.74,30.5,,,33.13,67.99
2025-06-24 16:14:00.10,33.61,29.07,35.74,30.48,,,33.13,67.15
2025-06-24 16:14:01.31,33.61,29.09,35.75,30.46,,,33.13,66.97
2025-06-24 16:14:02.52,33.6,29.07,35.78,30.48,,,33.13,67.01
2025-06-24 16:14:03.86,33.58,29.09,35.83,30.48,,,33.11,66.03
2025-06-24 16:14:05.07,33.49,29.09,35.84,30.46,,,33.11,66.25
2025-06-24 16:14:06.28,33.44,29.07,35.86,30.46,,,33.11,65.57
2025-06-24 16:14:07.48,33.43,29.09,35.86,30.44,,,33.03,64.89
2025-06-24 16:14:08.69,33.45,29.09,35.87,30.44,,,33.05,65.41
2025-06-24 16:14:09.95,33.49,29.07,35.88,30.44,,,33.01,64.33
2025-06-24 16:14:11.15,33.52,29.07,35.88,30.42,,,32.99,64.41
2025-06-24 16:14:12.36,33.52,29.09,35.89,30.44,,,32.99,64.07
2025-06-24 16:14:13.57,33.46,29.09,35.88,30.4,,,32.99,64.13
2025-06-24 16:14:14.84,33.42,29.07,35.91,30.4,,,32.97,63.03
2025-06-24 16:14:16.17,33.4,29.09,35.94,30.4,,,32.95,63.19
2025-06-24 16:14:17.41,33.4,29.11,35.94,30.38,,,32.93,63.23
2025-06-24 16:14:18.63,33.38,29.07,35.96,30.35,,,32.95,62.81
2025-06-24 16:14:19.84,33.38,29.09,36.0,30.33,,,32.93,62.53
2025-06-24 16:14:21.11,33.37,29.07,36.02,30.33,,,32.91,62.03
2025-06-24 16:14:22.33,33.43,29.09,36.04,30.31,,,32.91,62.13
2025-06-24 16:14:23.54,33.45,29.11,36.08,30.27,,,32.87,61.55
2025-06-24 16:14:24.80,33.42,29.09,36.13,30.29,,,32.85,61.51
2025-06-24 16:14:26.04,33.4,29.09,36.13,30.25,,,32.83,60.53
2025-06-24 16:14:27.39,33.41,29.09,36.15,30.23,,,32.81,60.89
2025-06-24 16:14:28.77,33.41,29.09,36.19,30.23,,,32.81,60.59
2025-06-24 16:14:30.02,33.39,29.09,36.25,30.23,,,32.79,59.91
2025-06-24 16:14:31.26,33.39,29.09,36.24,30.2,,,32.77,60.03
2025-06-24 16:14:32.52,33.41,29.09,36.24,30.2,,,32.77,59.87
2025-06-24 16:14:33.73,33.41,29.11,36.25,30.18,,,32.77,59.55
2025-06-24 16:14:34.95,33.39,29.11,36.28,30.18,,,32.75,59.43
2025-06-24 16:14:36.15,33.37,29.09,36.3,30.16,,,32.73,59.13
2025-06-24 16:14:37.37,33.38,29.11,36.32,30.14,,,32.73,58.77
2025-06-24 16:14:38.69,33.4,29.09,36.36,30.12,,,32.77,58.07
2025-06-24 16:14:39.91,33.41,29.09,36.38,30.14,,,32.65,58.51
2025-06-24 16:14:41.13,33.4,29.11,36.4,30.1,,,32.65,58.25
2025-06-24 16:14:42.34,33.39,29.11,36.41,30.12,,,32.69,57.57
2025-06-24 16:14:43.59,33.38,29.11,36.42,30.14,,,32.65,57.91
2025-06-24 16:14:44.80,33.38,29.11,36.46,30.12,,,32.59,57.09
2025-06-24 16:14:46.02,33.39,29.09,36.46,30.1,,,32.63,57.45
2025-06-24 16:14:47.23,33.39,29.09,36.48,30.12,,,32.59,56.57
2025-06-24 16:14:48.45,33.39,29.09,36.47,30.1,,,32.57,56.85
2025-06-24 16:14:49.72,33.4,29.09,36.44,30.1,,,32.59,56.53
2025-06-24 16:14:50.94,33.4,29.09,36.44,30.08,,,32.57,56.01
2025-06-24 16:14:52.15,33.4,29.11,36.48,30.08,,,32.57,56.29
2025-06-24 16:14:53.37,33.39,29.11,36.51,30.05,,,32.55,55.51
2025-06-24 16:14:54.57,33.39,29.11,36.55,30.05,,,32.55,55.69
2025-06-24 16:14:55.85,33.4,29.11,36.57,30.03,,,32.53,55.49
2025-06-24 16:14:57.07,33.48,29.11,36.58,30.03,,,32.49,54.89
2025-06-24 16:14:58.32,33.61,29.14,36.61,30.01,,,32.47,54.59
2025-06-24 16:14:59.54,33.63,29.11,36.62,30.01,,,32.49,54.99
2025-06-24 16:15:00.81,33.58,29.11,36.66,30.01,,,32.47,54.67
2025-06-24 16:15:02.03,33.53,29.11,36.68,30.01,,,32.43,54.03
2025-06-24 16:15:03.24,33.49,29.14,36.69,30.01,,,32.43,54.03
2025-06-24 16:15:04.46,33.46,29.11,36.68,30.01,,,32.41,53.75
2025-06-24 16:15:05.68,33.43,29.11,36.72,30.03,,,32.43,53.73
2025-06-24 16:15:06.97,33.41,29.11,36.73,30.01,,,32.39,53.65
2025-06-24 16:15:08.18,33.39,29.14,36.77,30.01,,,32.37,53.01
2025-06-24 16:15:09.42,33.39,29.14,36.72,30.01,,,32.39,53.03
2025-06-24 16:15:10.66,33.37,29.11,36.7,29.99,,,32.39,52.93
2025-06-24 16:15:11.91,33.38,29.14,36.72,29.99,,,32.37,52.53
2025-06-24 16:15:13.12,33.39,29.14,36.73,29.97,,,32.35,52.81
2025-06-24 16:15:14.33,33.4,29.16,36.75,29.97,,,32.37,52.59
2025-06-24 16:15:15.55,33.39,29.14,36.76,29.95,,,32.33,52.05
2025-06-24 16:15:16.81,33.39,29.14,36.8,29.95,,,32.33,52.15
2025-06-24 16:15:18.09,33.44,29.16,36.82,29.97,,,32.33,51.93
2025-06-24 16:15:19.31,33.5,29.14,36.78,29.93,,,32.29,51.65
2025-06-24 16:15:20.52,33.55,29.16,36.8,29.93,,,32.31,51.65
2025-06-24 16:15:21.74,33.59,29.14,36.82,29.91,,,32.29,51.37
2025-06-24 16:15:22.96,33.62,29.16,36.84,29.93,,,32.27,51.19
2025-06-24 16:15:24.23,33.64,29.14,36.86,29.91,,,32.31,51.11
2025-06-24 16:15:25.44,33.66,29.16,36.89,29.88,,,32.29,51.07
2025-06-24 16:15:26.69,33.69,29.16,36.9,29.88,,,32.23,50.89
2025-06-24 16:15:27.92,33.68,29.14,36.93,29.86,,,32.27,50.49
2025-06-24 16:15:29.18,33.66,29.18,36.96,29.91,,,32.29,50.61
2025-06-24 16:15:30.44,33.64,29.16,36.98,29.88,,,32.27,50.11
2025-06-24 16:15:31.66,33.63,29.16,36.98,29.88,,,32.23,50.01
2025-06-24 16:15:32.88,33.64,29.16,36.96,29.86,,,32.27,50.11
2025-06-24 16:15:34.09,33.59,29.16,36.97,29.84,,,32.23,49.43
2025-06-24 16:15:35.34,33.52,29.16,36.99,29.84,,,32.23,49.43
2025-06-24 16:15:36.74,33.48,29.18,37.02,29.82,,,32.19,49.53
2025-06-24 16:15:37.96,33.47,29.18,37.05,29.84,,,32.19,48.99
2025-06-24 16:15:39.18,33.47,29.16,37.11,29.84,,,32.19,49.07
2025-06-24 16:15:40.46,33.45,29.18,37.12,29.84,,,32.17,49.15
2025-06-24 16:15:41.72,33.43,29.18,37.09,29.82,,,32.15,48.67
2025-06-24 16:15:42.95,33.41,29.16,37.07,29.8,,,32.15,48.63
2025-06-24 16:15:44.18,33.4,29.18,37.07,29.82,,,32.13,48.73
2025-06-24 16:15:45.40,33.4,29.18,37.07,29.84,,,32.13,48.51
2025-06-24 16:15:46.63,33.47,29.18,37.08,29.82,,,32.11,48.27
2025-06-24 16:15:47.91,33.56,29.18,37.11,29.8,,,32.13,48.47
2025-06-24 16:15:49.14,33.58,29.18,37.13,29.78,,,32.09,48.13
2025-06-24 16:15:50.36,33.6,29.2,37.13,29.78,,,32.09,47.81
2025-06-24 16:15:51.58,33.61,29.18,37.13,29.76,,,32.09,47.29
2025-06-24 16:15:52.81,33.58,29.16,37.13,29.76,,,32.07,47.87
2025-06-24 16:15:54.12,33.58,29.2,37.14,29.78,,,32.07,47.35
2025-06-24 16:15:55.34,33.6,29.18,37.13,29.82,,,32.09,47.17
2025-06-24 16:15:56.58,33.56,29.18,37.12,29.8,,,32.07,47.03
2025-06-24 16:15:57.81,33.49,29.18,37.13,29.78,,,32.07,47.15
2025-06-24 16:15:59.08,33.52,29.18,37.13,29.78,,,32.05,46.79
2025-06-24 16:16:00.40,33.58,29.18,37.12,29.74,,,32.07,46.51
2025-06-24 16:16:01.63,33.62,29.2,37.16,29.76,,,32.07,46.61
2025-06-24 16:16:02.86,33.68,29.18,37.21,29.74,,,32.05,46.61
2025-06-24 16:16:04.12,33.71,29.18,37.26,29.69,,,32.01,46.45
2025-06-24 16:16:05.52,33.71,29.2,37.53,29.74,,,32.05,46.11
2025-06-24 16:16:06.74,33.71,29.2,37.67,29.76,,,31.99,46.39
2025-06-24 16:16:07.97,33.7,29.18,37.6,29.78,,,31.99,46.07
2025-06-24 16:16:09.20,33.71,29.2,37.52,29.8,,,32.01,46.23
2025-06-24 16:16:10.46,33.72,29.18,37.42,29.86,,,32.01,46.15
2025-06-24 16:16:11.69,33.7,29.2,37.34,29.86,,,32.01,46.19
2025-06-24 16:16:12.95,33.7,29.18,37.26,29.88,,,32.05,45.41
2025-06-24 16:16:14.18,33.7,29.2,37.21,29.95,,,32.07,47.27
2025-06-24 16:16:15.41,33.69,29.2,37.12,29.97,,,32.05,46.23
2025-06-24 16:16:16.68,33.67,29.2,37.05,29.99,,,32.07,47.81
2025-06-24 16:16:17.91,33.67,29.2,36.99,30.01,,,32.13,50.05
2025-06-24 16:16:19.14,33.64,29.18,36.98,30.03,,,32.13,50.07
2025-06-24 16:16:20.37,33.63,29.2,36.96,30.1,,,32.15,50.39
2025-06-24 16:16:21.66,33.6,29.2,36.92,30.12,,,32.15,50.73
2025-06-24 16:16:22.89,33.6,29.2,36.86,30.16,,,32.17,50.65
2025-06-24 16:16:24.13,33.61,29.18,36.81,30.23,,,32.19,50.77
2025-06-24 16:16:25.37,33.62,29.2,36.75,30.27,,,32.19,51.03
2025-06-24 16:16:26.60,33.63,29.18,36.68,30.27,,,32.21,51.35
2025-06-24 16:16:27.93,33.64,29.2,36.64,30.31,,,32.21,51.29
2025-06-24 16:16:29.16,33.65,29.2,36.58,30.35,,,32.27,51.37
